0.111372143892632,-0.120893115405449,,0.189710688793538,0.0284015856337045,,0.356594625890316,-0.0470611143611049,,0.176464872180653,0.000323382500333044,,0.209362232530829,-0.0475963894781645,,0.106647327074381,0.132243226645587,,0.173678435450964,0.0162645436284502,,0.215029774313496,0.0236763022470849,,0.250064277144359,0.0962290982694869,,0.248838099047264,0.100543634332076
0.106023620610356,-0.0890043873278799,,0.189548495638563,0.035345733426347,,0.354494002297867,0.0284526783690431,,0.176230762154748,0.0331821381484928,,0.208320968039582,-0.017736669573054,,0.0982850112865406,0.137285040724229,,0.173537273380961,0.0186267916095567,,0.210092510136543,0.0510773419866473,,0.248850944072554,0.155068884113119,,0.247134113167795,0.161617502032459
-0.148010949092228,0.122865897389683,,0.185584571290986,0.0709131257380016,,0.186643132262505,0.0368304509417086,,0.174923340592212,0.0827373081113339,,0.0922152162428889,0.0275770567737441,,0.0931997606083079,0.139972342928192,,0.146173233084882,0.0260782777363256,,0.206723548362253,0.0678717992281117,,0.244560103453904,0.181216904150489,,0.243020532588755,0.186257799100907
-0.160527960087557,0.121666898599254,,0.174136728862597,0.0806043564221659,,0.104192993630427,0.0392677804698654,,0.170121772299165,0.208389255396679,,-0.0272198695191909,0.0334653759644195,,0.0738350971580798,0.147827554476907,,0.0922409218258261,0.0331152070140321,,0.199857225972162,0.0998028089802776,,0.215580921104133,0.201469076143041,,0.221888172441792,0.201448339536396
-0.165835585088274,0.117958169284399,,0.119789896719792,0.117861291760488,,-0.0800604995756378,-0.0315504718527004,,0.169766351558335,0.213680932327873,,-0.0755754176240724,0.0330744605642555,,0.0066439628891124,0.170858507438059,,0.0365292633209744,0.0369495844579234,,0.182982388653257,0.176642125662402,,0.0469754941950204,0.261694160619054,,0.0536271619956403,0.261479013386839
-0.174668044794754,0.110728173924596,,0.0448467803044225,0.144069913999008,,-0.114519422803386,-0.0566945435202534,,0.0717773186041322,0.213962018596796,,-0.0874471503576957,0.0298539147936179,,-0.0780612852028467,0.196407548203854,,-0.0459547130680266,0.0371881355459397,,0.178790790320247,0.193615122333447,,-0.052310715065358,0.261905998616581,,-0.048637631700802,0.261741027390678
-0.178307728512676,0.107014672399034,,-0.24087201208787,0.149218984313385,,-0.143007470768848,-0.0839846595454889,,0.0209337086743896,0.194955852842667,,-0.0959188289114393,0.0161104176595593,,-0.195914620145448,0.196510355350127,,-0.0497441244195635,-0.182240911262888,,0.176129856130157,0.203042166921317,,-0.0560486993365044,0.261146736944101,,-0.0505954236099169,0.261259448594309
-0.178627334301663,-0.0979565487030289,,-0.263125533540342,0.129193190020048,,-0.185122121849047,-0.131992282060421,,-0.106509660951904,0.144270073258212,,-0.100562555771923,-0.14014786392162,,-0.198523977765189,0.179790257236554,,0.137947134533605,-0.109568895105443,,0.0927632066522862,0.203152032648085,,-0.11323814906877,0.242566219448642,,-0.210585310845943,0.209604087272866
-0.167446572480801,-0.120843291676115,,-0.263114363190115,0.126712352718698,,-0.189610007581715,-0.142597207147906,,-0.126913760387095,0.135811307016479,,0.0851750586688701,-0.203118591195166,,-0.205729883832679,0.110912335987672,,0.154775343710784,-0.0971737412534974,,-0.103695432903755,0.14043665953381,,-0.230366726592418,0.201097736111291,,-0.234524688252871,0.201140592029703
-0.161905016679366,-0.131242374696908,,-0.240042420965725,0.102893689363315,,-0.190007816718488,-0.15615437313175,,-0.128316119122254,-0.0300332820558444,,0.205629180355017,-0.203383121776933,,-0.211915915351456,0.0416092209308705,,0.157406650418777,-0.0854064420587704,,-0.0833092653547879,-0.0131652317783182,,-0.232133579881328,0.200334274798716,,-0.240358081714051,0.196921540952144
-0.156903769175244,-0.138993960497384,,0.0237142410372486,-0.120390089690648,,-0.189643907423237,-0.156970504291,,-0.121356507487689,-0.0435576079058124,,0.207250544261268,-0.183053157222971,,-0.212688391193788,0.029871652110457,,0.173678435450964,0.0162645436284502,,-0.074134566774957,-0.0251832896179402,,-0.243132180781223,0.19237052686305,,-0.24404660605703,0.172303642763325
-0.145379880355312,-0.148017964748626,,0.0614121890286649,-0.147108975977787,,-0.166526465462308,-0.188220063198601,,-0.111054900067622,-0.0471010170089171,,0.209284904201646,-0.104214809068649,,-0.212656869116606,0.0166097711769983,,0.173678435450964,0.0162645436284502,,-0.0627424390090948,-0.0279527167933339,,-0.246738132690158,0.166990055376543,,-0.246315711466128,0.00358853666275866
0.109667577084783,-0.147968554321841,,0.073622886090292,-0.153200743772803,,-0.125972036491978,-0.231456459574274,,-0.0686845969112931,-0.0492926539328961,,0.209362232530829,-0.0475963894781645,,-0.212404308932581,0.0147723467466001,,0.173678435450964,0.0162645436284502,,-0.0179086303388879,-0.0281175759878293,,-0.248688118737666,0.00440642110686423,,-0.24396456927364,-0.16655339071009
