-0.00027713030379021266, -0.00011421143140286343
-0.0005722785946845225, 0.0008469305840575438
-0.0007542648735249691, 0.0006051177781670753
-0.0008675892645257971, 0.0006686931023262494
-0.0010120868421838272, 0.0008566578925292853
-0.0009337656822373467, 0.0008825237410105383
-0.000886976909993289, 0.0008430147875405873
-0.0009296573844547224, 0.0007861009151571407
-0.0009906256501577206, 0.000674938780968263
-0.0010061962132530476, 0.0006321385314686147
-0.0009870169876993018, 0.0006569308322475817
-0.0009908559508938581, 0.0006900223630859351
-0.0010010125430997346, 0.0007269940961367191
-0.0009935150416653085, 0.0007541220733787858
-0.0010123276698964423, 0.0007189628019887784
-0.0010317916424563828, 0.0006730868446415189
-0.0010905997199023337, 0.0005829946190795372
-0.0011314097947635032, 0.0005241654722097356
-0.001141946521303152, 0.0004799083734243566
-0.0011641321287935743, 0.0004963840223394347
-0.0011910606733436032, 0.0005147263342901655
-0.0012084478137441496, 0.0005043368009750088
-0.0013338279278605548, 0.00043258058190453395
-0.001370156216449836, 0.00022633472562547802
-0.0017241590485700899, -3.3857885373668035e-05
-0.002091920152585948, -0.0004349592865786325
-0.002291411689917009, -0.000631373121418784
-0.002333057269778893, -0.0011718010850333047
-0.0024390507077606243, -0.0011932259050851921
-0.0027337234812779714, -0.0013023178523808713
-0.003314844692798987, -0.0014488674681844896
-0.00385023404982158, -0.002528784653826652
-0.004298295852020022, -0.0030996121647543693
-0.004868085480625044, -0.003101529270253391
-0.005106617027197141, -0.00336013112555181
-0.005051940481197195, -0.004256684735105496
-0.005131015515732776, -0.004840748462325067
-0.005286906463365482, -0.005168373908907312
-0.005694223033440546, -0.005552049040056911
-0.0061892308395833295, -0.0075005040399807295
-0.0068382306518847535, -0.007801693551706696
-0.008131547635520885, -0.008161821236252321
-0.008872990794311158, -0.008784822584058896
-0.009285615514931449, -0.009375422666103656
-0.009216848345117405, -0.009423557857331764
-0.009137059206874944, -0.009428596887932697
-0.009241129787393235, -0.009436194850316751
-0.009668801295973552, -0.009569159058711862
-0.01000355585687974, -0.009905522662469813
-0.010405728319901247, -0.010081295037397374
-0.010898492375894351, -0.011226334261873994
-0.011363819693779226, -0.012279175081805885
-0.011678715764699976, -0.014348764588709926
-0.012159229721855786, -0.01589005545481673
-0.012709075976738298, -0.016929756359246446
-0.012948382121760974, -0.017683801738456118
-0.013294277696159469, -0.018445330478907083
-0.013241009210524016, -0.019850045137067666
-0.013880735221518102, -0.020148074958007956
-0.014428278952246706, -0.020266605637796888
-0.015169517216892267, -0.020796859527411973
-0.01574580883036079, -0.02150818354990704
-0.016021355675699147, -0.02166740738065291
-0.016152234353269693, -0.02192181281094494
-0.01639383144827163, -0.02211156984388703
-0.01658848483463211, -0.022197222246705735
-0.016854515168798427, -0.02240162989109136
-0.017255342275623604, -0.022592267907225856
-0.017605786611052082, -0.022851288912650536
-0.01797733075330335, -0.02328665656670105
-0.01824344784872481, -0.023853411666672993
-0.018302543795810373, -0.024551400903850877
-0.018437134332052567, -0.0249438270248425
-0.01871074847024015, -0.0259754613053342
-0.019118154372650974, -0.02757092533703789
-0.019503442743375555, -0.02788453884930878
-0.019939073063014737, -0.02906428312650169
-0.02060737009682135, -0.03027233798114166
-0.021157404428933827, -0.030484931309676108
-0.021556310715852928, -0.030744066796704658
-0.021727373029200938, -0.03107951784018434
-0.021558050024829446, -0.030933160521241548
-0.021582078316726934, -0.030982970538241037
-0.021419269371945604, -0.030677741574250936
-0.021276420216310096, -0.03038162587823626
-0.021310069985883074, -0.030411321118834232
-0.021573363647144326, -0.030014904250856716
-0.021563739930884913, -0.02986227550684426
-0.021879333414546356, -0.030211622031597798
-0.02205375728417496, -0.03050789750932113
-0.022042807044792792, -0.03074767776420519
-0.02199895792650497, -0.031052207589121854
-0.021925793972948016, -0.031439185757096026
-0.02179177641532904, -0.03151840386861476
-0.02160396431712726, -0.03138657680164898
-0.02163386115808193, -0.031413363092505746
-0.021682866593139356, -0.031281440043397175
-0.02178196880270413, -0.03124870458185869
-0.021847954427077432, -0.03118146507390226
-0.021768237353449738, -0.031098598696487154
-0.02169591497535892, -0.031065127055377437
-0.021612646212516174, -0.03109338190070252
-0.02164685408700711, -0.031209097488181414
-0.021726252669296443, -0.031499597098741665
-0.021860377715921205, -0.031451964404999526
-0.021914526226013153, -0.03150909248894402
-0.021890179985738743, -0.03145096683007241
-0.021800706412718748, -0.03136232755031865
-0.021690754500355108, -0.03124901784527814
-0.02168977796150249, -0.031161816022950938
-0.021724594602189663, -0.031161386297659396
-0.02178699814609583, -0.03119197490785929
-0.021819229215812492, -0.03125305538333399
-0.021797188205288816, -0.031280861355076704
-0.02179583528056962, -0.031339224828489144
-0.02177400790794928, -0.0313667926542714
-0.021804382810644028, -0.031398642099305145
-0.02183757052816174, -0.0314020662585298
-0.021843409551092614, -0.031343363132809395
-0.021817091090252743, -0.031285054871476856
-0.021787494572374548, -0.031229800710763752
-0.021734840642357093, -0.03120325878644241
-0.021739171782121983, -0.031233867821851922
-0.021775260328468153, -0.03129288478517405
-0.021832213819581045, -0.03135011618519137
-0.021864824548126043, -0.031406837024318436
-0.021869987114228794, -0.03140626613611153
-0.02184415335479256, -0.03137473849679133
-0.02181714850677634, -0.031350729260788
-0.021790207281496013, -0.0313217046746702
-0.021794729184537717, -0.03129560740478623
-0.021824287722135294, -0.031297144483799576
-0.021830945006307577, -0.03129775055425451
-0.02183259813176013, -0.03129709696301843
-0.021836333597849717, -0.03132537390139948
-0.021841440618081572, -0.031356992643336246
-0.02190107613350432, -0.031386351248120205
-0.021905477150901194, -0.03138753825416222
-0.02191053080718503, -0.031357457128437065
-0.021880633633414855, -0.03130122107239761
-0.021881617303453577, -0.03127015156656207
-0.02185856653574256, -0.03124242858884356
-0.02188649627208457, -0.03127246799955933
-0.021890876527957178, -0.03130515916522125
-0.021923170610310995, -0.03133459591551944
-0.0219538987486475, -0.03136562475931878
-0.021956104293792002, -0.03136363588364198
-0.021960313591853062, -0.031364350980238716
-0.02196296617311794, -0.031336339336771525
-0.021962673311130963, -0.03130865442536987
-0.02194000106834828, -0.03130754025941902
-0.02193934028927425, -0.03128218016165356
-0.02197160656502615, -0.03128436695530507
-0.021976826457289537, -0.03131557899271848
-0.021981380816989447, -0.03134493761708759
-0.02200914010685331, -0.031345340533121636
-0.022013036391702462, -0.031372912094226525
-0.02201554125868589, -0.0313760024790979
-0.022016785352205564, -0.03134597746831727
-0.022019837671254497, -0.03131768645369683
-0.021993164670323268, -0.031292690339398674
-0.021995904971671865, -0.03126488145086911
-0.021999997965640342, -0.03129439692715512
-0.021807094503547755, -0.03308184375616468
-0.021977925786845397, -0.03306837204020863
-0.022666826793236946, -0.03350491837428413
-0.023196882436998998, -0.032954312232958374
-0.023584434216267273, -0.032586686997381625
-0.023598596182212703, -0.03301951478708536
-0.023620745202980284, -0.03314555771077597
-0.023452392255362896, -0.032800898384344745
-0.023386985856811964, -0.032860122580949336
-0.023645459090345867, -0.03337064528548059
-0.023730485103935103, -0.03417680030933212
-0.023867601053916148, -0.034167416248158305
-0.023923347644007262, -0.034410508806193
-0.023980265614416397, -0.03480969124048995
-0.02384293058585374, -0.03494984590459427
-0.02384139200822445, -0.03478054943773107
-0.02380645954346954, -0.03456760959875253
-0.023859271951677734, -0.03454937745753963
-0.023800876223523646, -0.03424191160448344
-0.023754591131494893, -0.034024419104942215
-0.023690861653536774, -0.03391065592526689
-0.023613408115347633, -0.033848507473934406
-0.023571663462072096, -0.03395339685049635
-0.023623643416094776, -0.03412691691070287
-0.02370805381052655, -0.03425391218530422
-0.02372796052189545, -0.034460914789718584
-0.02373298966964462, -0.034474443764437854
-0.023536624806651158, -0.03437219044772897
-0.023487056824441344, -0.03446962909323752
-0.023328328897752527, -0.03394729725856871
-0.023149185727637647, -0.03391538284853225
-0.023171541250826305, -0.03397824980989588
-0.023100744871381845, -0.033576474077732454
-0.02303925124149542, -0.03359373914765202
-0.023052154204029545, -0.03393208791151916
-0.022939327464526826, -0.033910292713290845
-0.022887199761793185, -0.03380919653420214
-0.02282216642946611, -0.03411317993646267
-0.022732260227323796, -0.03402177536903338
-0.022648564792233847, -0.0339298710937116
-0.02258903692601183, -0.0339835063577975
-0.02255239842068076, -0.03396499149246318
-0.022548538926950343, -0.0331795611526857
-0.022536534286430182, -0.033361615781645065
-0.022571360410809493, -0.033429592753227357
-0.02252205899834804, -0.03305779402752136
-0.022335648292641827, -0.03331103881626331
-0.022046027436709224, -0.03322932652325594
-0.021938479398122362, -0.03322383290869352
-0.022931304532893344, -0.03435665075568094
-0.024454299145597148, -0.03502483524361544
-0.023169977599773704, -0.035477225491151405
-0.02200389745671557, -0.03533166582618444
-0.021780324176115418, -0.035264297886436737
-0.022247295038294087, -0.035662891559318045
-0.022591526633766023, -0.035690298221394426
-0.022531362985597738, -0.035536943080184964
-0.022350845919853632, -0.03524108314783968
-0.022205603279933567, -0.035115485872918975
-0.022264845137211983, -0.035155151602537925
-0.022426413109458605, -0.03520079922062648
-0.022406864773569946, -0.03523256336530904
-0.022291061282792794, -0.03506920118242541
-0.022296531293521486, -0.035002713781727715
-0.022375334101457492, -0.03487867152755269
-0.022581160480533678, -0.034665019611175636
-0.02274683126658231, -0.03402661852384108
-0.022824980548528027, -0.033930373959818884
-0.022878181539214584, -0.03381094091445296
-0.02308765912155548, -0.03326602547233067
-0.02327259919760993, -0.03315361443845008
-0.023542293073325556, -0.032015382876928726
-0.023691130923493158, -0.031868167455910146
-0.02383213215937661, -0.031393726095820286
-0.02410976523973651, -0.030123355695993646
-0.02423187421220841, -0.029625060929672344
-0.02444077535679497, -0.027971824415757265
-0.024832552067199667, -0.027781641104649292
-0.025369511136916413, -0.02706788038996419
-0.026249503700838957, -0.025849822027169858
-0.027069128701396626, -0.025421597352977898
-0.027739169975714732, -0.024585788204758405
-0.028374763493445185, -0.023536213002296455
-0.02837347228539668, -0.02179519075855041
-0.028385055911180176, -0.021213343564540656
-0.02849253984257406, -0.020530475280723496
-0.0288844365916712, -0.019530438312870685
-0.02926020301745649, -0.017987555689200834
-0.02957531768833936, -0.017332046104394584
-0.030262114674045684, -0.016134889735703897
-0.030644981951916485, -0.014528289800351406
-0.031165543161121675, -0.013421556131441281
-0.0317687593149981, -0.01196067839002854
-0.03247353555703907, -0.01108485637875518
-0.03296276975371835, -0.00970109127565767
-0.0333920593659895, -0.008406044398296597
-0.03398815989309826, -0.007126830077743128
-0.034570227844617336, -0.005953784310676606
-0.03526550718738536, -0.005034027440279242
-0.03565921639144962, -0.004022622836048286
-0.035991276838448154, -0.0025789956378200894
-0.036577040681743264, -0.0010284411404045289
-0.037053814105621974, -0.0002739800749109659
-0.03765107546304883, 0.002214703058496657
-0.03832450940874837, 0.003257313280261324
-0.0388782100029037, 0.004581669493371191
-0.0395752457830271, 0.005799065120793297
-0.040053075527746645, 0.006663926891907575
-0.04083881001979578, 0.008895283408393968
-0.04114732896573145, 0.009452198079995346
-0.0412793537417676, 0.01018453225610699
